U1_final,U1_nom,U2_final,U2_nom,U3_final,U3_nom,U4_final,U4_nom,cbf_slack_0,control_state,des_acc_x,des_acc_y,des_acc_z,des_att_phi_deg,des_att_psi_deg,des_att_theta_deg,des_pos_x,des_pos_y,des_pos_z,des_vel_x,des_vel_y,des_vel_z,err_att_phi_deg,err_att_psi_deg,err_att_theta_deg,err_pos_x,err_pos_y,err_pos_z,err_rate_x_deg_s,err_rate_y_deg_s,err_rate_z_deg_s,err_vel_x,err_vel_y,err_vel_z,omega_sq_1,omega_sq_2,omega_sq_3,omega_sq_4,orient_phi_rad,orient_psi_rad,orient_theta_rad,pos_x,pos_y,pos_z,rate_x_rad_s,rate_y_rad_s,rate_z_rad_s,timestamp,vel_x,vel_y,vel_z,virt_inp_Uex,virt_inp_Uey
15.15033078943204,15.15033078943204,0.0014564445370336971,0.0014564445370336971,0.0017856461628171082,0.0017856461628171082,0.0026117457962251895,0.0026117457962251895,nan,HOVER,0.0,0.0,0.0,-1.4023293862790018,91.42453554179565,2.024788712291762,20.0,0.0,3.0,0.0,0.0,0.0,-0.552329013226428,6.559620925452533,1.9179995905115141,1.514669392714417,-2.57124664588231,-0.30213840534941383,-0.2737789794553977,-1.508486919335262,-3.6531834105353638,-0.19313448535558062,0.5379416582090858,0.054595344273408244,437914.7922883857,438669.19459411193,447413.2417077905,448265.625524903,-0.03411522482313245,1.7101461451427762,0.06881463759303634,21.514669392714417,-2.57124664588231,2.697861594650586,-0.004778344614246602,-0.02632806346566643,-0.0637600786930778,16.0,-0.19313448535558062,0.5379416582090858,0.054595344273408244,-0.02534335478999817,0.03470197486265052
15.115846703683298,15.115846703683298,0.0013172154751149544,0.0013172154751149544,0.003997353764930817,0.003997353764930817,0.001934128096670307,0.001934128096670307,nan,HOVER,0.0,0.0,0.0,-0.8146123371175675,91.42453554179565,1.0852254467995455,20.0,0.0,3.0,0.0,0.0,0.0,-1.2689967871581944,5.003302541722885,1.8775618278952781,1.3703611828165059,-2.243223518440952,-0.27075491594424905,0.14345919054856304,-2.1534783922639282,-2.7784499020065714,-0.38377379794315775,0.7657254975596554,0.07069705855410685,437607.7284620425,439436.3945175284,444708.27188938705,446476.5628858151,-0.036365839543207754,1.6829832651373773,0.05171039297961435,21.370361182816506,-2.243223518440952,2.729245084055751,0.0025038352173183554,-0.03758528831555953,-0.048493098891728474,16.5,-0.38377379794315775,0.7657254975596554,0.07069705855410685,-0.01468359106271356,0.01857841429956359
15.08263243784795,15.08263243784795,0.000820081434443548,0.000820081434443548,0.0056605753706162895,0.0056605753706162895,0.0014230048446850013,0.0014230048446850013,nan,HOVER,0.0,0.0,0.0,-0.166422525491357,91.42453554179565,0.25040378292302984,20.0,0.0,3.0,0.0,0.0,0.0,-1.7782575372958171,3.822276630699575,1.4913453458361592,1.1345629546428349,-1.821533504359185,-0.23240906114832116,0.5935269791022149,-2.4607037322164675,-2.113355000673519,-0.5471150914821185,0.8925640753666161,0.08061983571964629,437222.4524115486,439748.13794183417,442411.44502910424,444975.46674661955,-0.03396778937742522,1.6622996122533094,0.030362463854949354,21.13346787207354,-1.8197479468510747,2.767752217242147,0.010358999984749227,-0.042947382043290225,-0.036885003025239886,17.0,-0.547683288633882,0.8928501695336599,0.08064563973157257,-0.003058906121380533,0.004347191709763879
15.057671419182418,15.057671419182418,0.00013905575422682088,0.00013905575422682088,0.006592196268272128,0.006592196268272128,0.0010617430202526958,0.0010617430202526958,nan,HOVER,0.0,0.0,0.0,0.46777937977942513,91.42453554179565,-0.3779980517344704,20.0,0.0,3.0,0.0,0.0,0.0,-2.034310421859036,2.93143935901479,0.8568432094257707,0.8287749134897986,-1.3652758446176323,-0.19096223404082124,0.9861999373257129,-2.4261498101244707,-1.6187439434666595,-0.6647684758067602,0.9113171034242527,0.08371585828119572,437005.35812847887,439825.20790802204,440740.5492104469,443852.58543578757,-0.02734112451898705,1.646822430948272,0.008357424608944642,20.8287749134898,-1.3652758446176323,2.8090377659591788,0.01721243598929541,-0.04234430233330727,-0.02825241156021016,17.501,-0.6647684758067602,0.9113171034242527,0.08371585828119572,0.008325680680793441,-0.006392039688694376
15.04305282670591,15.04305282670591,-0.000633685944677781,-0.000633685944677781,0.006789809090997934,0.006789809090997934,0.0008087537362728925,0.0008087537362728925,nan,HOVER,0.0,0.0,0.0,1.0367195179946913,91.42453554179565,-0.7644037654505821,20.0,0.0,3.0,0.0,0.0,0.0,-2.030205603297027,2.2458342666450104,0.08427246882433129,0.477829256503739,-0.9248057043764046,-0.1495715593753837,1.285382085951773,-2.1035989538213387,-1.2418900101049155,-0.7259906514794423,0.8323362756277088,0.08057919284271679,437081.3917274525,439818.9658868444,439720.5757341569,443092.7064263288,-0.017285091019101362,1.63485636471798,-0.011897724491000149,20.47782925650374,-0.9248057043764046,2.8504284406246163,0.022446158119430754,-0.03665260500797117,-0.02164040617927372,18.0,-0.7259906514794423,0.8323362756277088,0.08057919284271679,0.018419195530149188,-0.01288485890177273
15.037952710559143,15.037952710559143,-0.00133215639052595,-0.00133215639052595,0.006303669307594001,0.006303669307594001,0.0006312731608982649,0.0006312731608982649,nan,HOVER,0.0,0.0,0.0,1.4935469575687106,91.42453554179565,-0.8986047147723357,20.0,0.0,3.0,0.0,0.0,0.0,-1.7859210948785447,1.7127565222724748,-0.7103120655587202,0.11251212410895306,-0.5450321267244151,-0.11111196045306881,1.4372573851711403,-1.5560945290290928,-0.9477544751876226,-0.7247058697054367,0.6763387438121562,0.07261424698286921,437447.8207236588,439803.0290082849,439274.5674773393,442591.61866792035,-0.005102891343734602,1.625552402909574,-0.028080895207363267,20.112512124108953,-0.5450321267244151,2.888888039546931,0.025084873569840724,-0.027158973003828153,-0.016541436092534917,18.5,-0.7247058697054367,0.6763387438121562,0.07261424698286921,0.026446054760370395,-0.01502482743609025
15.039063317349733,15.039063317349733,-0.0018687396214388562,-0.0018687396214388562,0.005241234637218517,0.005241234637218517,0.0004974010166487522,0.0004974010166487522,nan,HOVER,0.0,0.0,0.0,1.7897100929457952,91.42453554179565,-0.7976772826479553,20.0,0.0,3.0,0.0,0.0,0.0,-1.3451854294252297,1.2975021750686362,-1.4227036679725609,-0.2364386821392621,-0.2569658457511409,-0.07747053936920345,1.4270296703024263,-0.8783812869565547,-0.7205033826506124,-0.6612021717369014,0.47053971757701857,0.0616259996083728,438027.0666169939,439778.1217189159,439238.28785314434,442203.4767960888,0.007758418984753798,1.6183048473176476,-0.03875295823688964,19.763561317860738,-0.2569658457511409,2.9225294606307965,0.024906366270426486,-0.015330645545297,-0.012575156299009776,19.0,-0.6612021717369014,0.47053971757701857,0.0616259996083728,0.03156752904952592,-0.013134135901965445
15.042467382257403,15.042467382257403,-0.0021622158979280135,-0.0021622158979280135,0.0038060662347315483,0.0038060662347315483,0.00038640903273590285,0.00038640903273590285,nan,HOVER,0.0,0.0,0.0,1.9044217202713618,91.42453554179565,-0.5127968745286607,20.0,0.0,3.0,0.0,0.0,0.0,-0.7736957940572698,0.9812820236478267,-1.963916767457755,-0.5376421618308491,-0.07866558804727466,-0.049847816549696056,1.2557234191652442,-0.17282572817421243,-0.5460162286810053,-0.5427742707887214,0.24674056730383903,0.04948415803935842,438683.54972990556,439726.4796382121,439426.6129920054,441808.5130057275,0.019734890350098365,1.6127857645141996,-0.043226807681723024,19.460189609318604,-0.0776831198297187,2.9503498736718323,0.021916508158834377,-0.0030163779887967352,-0.009529780959805837,19.5,-0.5416266263242752,0.24494303153968414,0.04938559555716163,0.033444411950050414,-0.00811600206430906
15.045204971925418,15.045204971925418,-0.002171971688221026,-0.002171971688221026,0.0021472067869835877,0.0021472067869835877,0.00028760149296900466,0.00028760149296900466,nan,HOVER,0.0,0.0,0.0,1.8339955997217474,91.42453554179565,-0.10477843323152465,20.0,0.0,3.0,0.0,0.0,0.0,-0.13798039170130932,0.7448961374917408,-2.2824058139275354,-0.7701695118754905,-0.010102158325291344,-0.028116110191187538,0.9399026557156042,0.48973702723925605,-0.41336270564675276,-0.37980426539814255,0.03142398004159176,0.037408780543053737,439310.1422247772,439621.2053566255,439706.4895807936,441327.5573156491,0.029601049543853182,1.608660052495531,-0.04166422496466769,19.22983048812451,-0.010102158325291344,2.9718838898088125,0.01640439599047599,0.008547523594254173,-0.007214540218487992,20.0,-0.37980426539814255,0.03142398004159176,0.037408780543053737,0.0320393440340154,-0.0010316028134259873
15.04588137433031,15.04588137433031,-0.0018713258513529734,-0.0018713258513529734,0.0004994652145664022,0.0004994652145664022,0.0002020470543233019,0.0002020470543233019,nan,HOVER,0.0,0.0,0.0,1.5930978947704877,91.42453554179565,0.34876153514466746,20.0,0.0,3.0,0.0,0.0,0.0,0.4750572092658677,0.5768732799292853,-2.3463770035371696,-0.9131707848358772,-0.04103276192953127,-0.01225659454228678,0.5118832095133129,1.0220696154612483,-0.31708353551781443,-0.1909038414056463,-0.14729777818090445,0.026386412747382057,439807.65809422464,439476.0026678611,439989.883381568,440770.97486772714,0.03609611600736027,1.605727500412457,-0.03486496711221788,19.086829215164123,-0.04103276192953127,2.987743405457713,0.00893404739168327,0.017838479974391124,-0.005534151698650245,20.5,-0.1909038414056463,-0.14729777818090445,0.026386412747382057,0.02764136267542109,0.006773912129811964
15.0447987972542,15.0447987972542,-0.0013203777793754673,-0.0013203777793754673,-0.0009672809095395752,-0.0009672809095395752,0.00013328034909184373,0.00013328034909184373,nan,HOVER,0.0,0.0,0.0,1.2113519766304313,91.42453554179565,0.7805946001700197,20.0,0.0,3.0,0.0,0.0,0.0,0.9973999937356536,0.4588330739439913,-2.1614971299010364,-0.9593623989020266,-0.14927204689003062,-0.0015035686522022473,0.029356811224971757,1.3752866444534042,-0.24846084825747827,0.006212571923155916,-0.2725019923910835,0.016618576887119686,440148.93639521964,439322.78729666595,440245.2003874552,440200.95669784106,0.0385499942428004,1.603667310168281,-0.024101295792925123,19.040637601097973,-0.14927204689003062,2.9984964313477978,0.0005123730137621869,0.024003280104416515,-0.004336459864391012,21.001,0.006212571923155916,-0.2725019923910835,0.016618576887119686,0.02079536274960853,0.014141828932081888
15.04334217268655,15.04334217268655,-0.0005696426431176356,-0.0005696426431176356,-0.002096874657581145,-0.002096874657581145,8.665647110549666e-05,8.665647110549666e-05,nan,HOVER,0.0,0.0,0.0,0.7425622518247308,91.42453554179565,1.1218011229504514,20.0,0.0,3.0,0.0,0.0,0.0,1.3602572160964372,0.37535423384364436,-1.7674654037534616,-0.909873550375444,-0.30292194282669394,0.004642050337414272,-0.4533103475436278,1.5216111026748302,-0.200405675556613,0.18780178205477238,-0.3321389394228826,0.008234696927247924,440337.0629531344,439219.90108314145,440480.1007012309,439710.42229385406,0.03670112329025966,1.6022103295527843,-0.011268967562533745,19.090126449624556,-0.30292194282669394,3.0046420503374143,-0.007911758097996095,0.026557123676577286,-0.0034977388781464165,21.501,0.18780178205477238,-0.3321389394228826,0.008234696927247924,0.012469117582900407,0.019892361773826268
15.043051139823378,15.043051139823378,0.0002634566489971901,0.0002634566489971901,-0.0027755964544089263,-0.0027755964544089263,6.153543055970536e-05,6.153543055970536e-05,nan,HOVER,0.0,0.0,0.0,0.24052156832103183,91.42453554179565,1.3313372842043756,20.0,0.0,3.0,0.0,0.0,0.0,1.5283336641980039,0.3103450375006698,-1.2232779722263731,-0.7772243457446173,-0.46987285837786436,0.0068970146400171295,-0.8714810031776251,1.4558522681459942,-0.16458789408026653,0.3367391753339384,-0.3265215572933713,0.00099632833431091,440408.94812534226,439222.8255384354,440696.5618997363,439385.1068822932,0.030872347798587045,1.601075705032524,0.0018859907814558902,19.222775654255383,-0.46987285837786436,3.006897014640017,-0.015210212874032724,0.025409415501774963,-0.002872600660624335,22.0,0.3367391753339384,-0.3265215572933713,0.00099632833431091,0.0036189818401428262,0.023331103137155113
15.044945165574433,15.044945165574433,0.0010909600928027529,0.0010909600928027529,-0.0030019938883119397,-0.0030019938883119397,5.304034575042595e-05,5.304034575042595e-05,nan,HOVER,0.0,0.0,0.0,-0.23535726384557668,91.42453554179565,1.3856381525609793,20.0,0.0,3.0,0.0,0.0,0.0,1.4871802370347686,0.2538605120246035,-0.6039290075961862,-0.5820318244607279,-0.6188341999241391,0.005806693717769651,-1.1801937976898424,1.216015590300178,-0.13521409727708159,0.4381608014581577,-0.2632382193149211,-0.0051935088377636305,440415.6796345719,439356.40815952484,440902.5124827578,439257.51971872366,0.021765850487037646,1.6000822833605732,0.013728324919300433,19.419722307562605,-0.6198853857308148,3.0057858057040066,-0.02063226277961632,0.02116167880351879,-0.0023560714806671254,22.5,0.43875587099303687,-0.2625310364893944,-0.005239091346317271,-0.004707633961750105,0.024071793335556056
15.049066659501543,15.049066659501543,0.0017939590814984936,0.0017939590814984936,-0.00276755032401058,-0.00276755032401058,5.2097300932013323e-05,5.2097300932013323e-05,nan,HOVER,0.0,0.0,0.0,-0.634855636422094,91.42453554179565,1.2829609361029852,20.0,0.0,3.0,0.0,0.0,0.0,1.2467385426200328,0.20151265744504043,0.01710357342451158,-0.3486480233152456,-0.7251789320267069,0.0018605490786152146,-1.3443406942296594,0.8331956840690123,-0.10874982287629817,0.48353920063726324,-0.15561621899252417,-0.010364717639057828,440386.3511845695,439631.76750843506,441067.38195869996,439331.6282166623,0.010679371349825651,1.5991762216677714,0.02269040617958001,19.653286441075434,-0.7257989266522139,3.001818998371337,-0.023463171382853892,0.01454200800041073,-0.001898042470152053,23.0,0.48353920063726324,-0.15561621899252417,-0.010364717639057828,-0.011633257839136024,0.022106273198961753
15.054709704794037,15.054709704794037,0.002300967801313623,0.002300967801313623,-0.0021567982406025497,-0.0021567982406025497,4.993298313748543e-05,4.993298313748543e-05,nan,HOVER,0.0,0.0,0.0,-0.9112176329850313,91.42453554179565,1.043491807519173,20.0,0.0,3.0,0.0,0.0,0.0,0.8421028905449343,0.15481901315124996,0.562544244988474,-0.10743829318181142,-0.7703876338208011,-0.004386928111929755,-1.3452487412747187,0.3747149537805992,-0.0847954973493769,0.4696999201840655,-0.022582203837935143,-0.01435933761767535,440347.14740880014,440008.9405817165,441161.8552846871,439559.30052365386,-0.0012206254530410941,1.59836126383509,0.028009831528478295,19.89256170681819,-0.7703876338208011,2.9956130718880702,-0.023479019793553182,0.00654000969992983,-0.0014799606196127513,23.5,0.4696999201840655,-0.022582203837935143,-0.01435933761767535,-0.0163508445814877,0.017808075284769572
15.060572861607682,15.060572861607682,0.0025348308124219987,0.0025348308124219987,-0.001275071964427732,-0.001275071964427732,4.1629513252293684e-05,4.1629513252293684e-05,nan,HOVER,0.0,0.0,0.0,-1.040042156365935,91.42453554179565,0.701974669356699,20.0,0.0,3.0,0.0,0.0,0.0,0.33164805776704037,0.11746742837865809,0.9708315476775697,0.11197645565789216,-0.7470836051887377,-0.012277876723810088,-1.1836919917132154,-0.09765736851117618,-0.06463231062232447,0.40152751802874903,0.11484489029623123,-0.017036935610464085,440302.1477647224,440427.2258288692,441153.0826646529,439880.65078499337,-0.012363809422248061,1.5977093556999704,0.029195976235078844,20.111976455657892,-0.7470836051887377,2.98772212327619,-0.020659322584885044,-0.0017044426193534572,-0.0011280466235312672,24.0,0.40152751802874903,0.11484489029623123,-0.017036935610464085,-0.018450077811627944,0.011794415602035941
15.065469190174861,15.065469190174861,0.002479427805569772,0.002479427805569772,-0.00024548582638739334,-0.00024548582638739334,2.6623763744471585e-05,2.6623763744471585e-05,nan,HOVER,0.0,0.0,0.0,-1.0123977553471513,91.42453554179565,0.30699930339668585,20.0,0.0,3.0,0.0,0.0,0.0,-0.2197977948635596,0.09200769014084209,1.2053647547749342,0.28650196495711455,-0.6575931029413876,-0.021200722554466367,-0.885595004827581,-0.528198644626484,-0.04958575953192963,0.2892777263542447,0.2382302354681648,-0.018353964776562176,440247.56145960675,440823.0493869215,441030.82294374076,440234.4383867314,-0.02150586937960001,1.5972649994410246,0.026395732303917823,20.286501964957115,-0.6575931029413876,2.9787992774455336,-0.015456548673456366,-0.009218805453303601,-0.0008654347659343344,24.501,0.2892777263542447,0.2382302354681648,-0.018353964776562176,-0.01779647755167476,0.004916380748238705
15.068607489737694,15.068607489737694,0.002133646800743943,0.002133646800743943,0.000778095237270411,0.000778095237270411,9.164762437608663e-06,9.164762437608663e-06,nan,HOVER,0.0,0.0,0.0,-0.8411731975596192,91.42453554179565,-0.0877944755013864,20.0,0.0,3.0,0.0,0.0,0.0,-0.7389625181368903,0.07856032454051817,1.2482336820347686,0.3969858467718588,-0.5134627137901955,-0.0304513353183955,-0.4871034989318446,-0.8611282160082381,-0.04038818296784174,0.14885494209270186,0.3306916417784487,-0.018373442893628134,440187.62172560644,441130.3686356782,440813.7926472305,440571.20271983906,-0.02756214667597219,1.5970302986355793,0.020227004054361702,20.39698584677186,-0.5134627137901955,2.9695486646816045,-0.008501559854345371,-0.015029522651168695,-0.0007049067716867334,25.0,0.14885494209270186,0.3306916417784487,-0.018373442893628134,-0.014638087856450757,-0.0018966299871263038
